image_name,gender,age_group,emoticon,ornaments,character_name,face_pos_1x,face_pos_1y,face_pos_2x,face_pos_2y
data (562).jpg,1,4,6,5,-1,1135,303,1496,664
data (563).jpg,1,3,6,5,-1,271,669,597,994
data (564).jpg,1,4,6,5,-1,878,239,1667,1028
data (565).jpg,2,3,5,5,-1,244,586,511,852
data (566).jpg,1,3,5,5,-1,340,680,764,1104
data (567).jpg,1,3,5,5,-1,436,612,860,1036
data (568).jpg,2,3,4,5,-1,329,610,593,874
data (569).jpg,1,3,5,1,-1,2060,417,2157,496
data (569).jpg,1,3,5,5,-1,693,257,836,417
data (569).jpg,1,3,5,5,-1,893,161,1065,342
data (569).jpg,1,3,5,5,-1,1129,78,1314,253
data (569).jpg,1,3,5,5,-1,1478,331,1661,517
data (569).jpg,1,3,5,5,-1,1372,872,1563,1055
data (569).jpg,1,3,5,5,-1,910,853,1104,1031
data (570).jpg,1,5,5,5,-1,1210,240,1620,650
data (571).jpg,1,4,5,5,-1,1100,250,1640,790
data (572).jpg,1,4,3,1,-1,779,409,1079,741
data (573).jpg,1,3,4,5,-1,303,803,682,1228
data (574).jpg,1,3,4,5,-1,409,669,716,976
data (575).jpg,2,3,4,5,-1,332,780,614,1118
data (575).jpg,1,3,5,5,-1,6,708,102,896
data (576).jpg,2,3,5,5,-1,244,934,625,1375
data (576).jpg,2,3,4,5,-1,779,817,946,1026
data (577).jpg,2,3,5,5,-1,467,700,765,1058
data (578).jpg,2,3,4,5,-1,422,788,855,1141
data (579).jpg,2,3,4,5,-1,338,592,592,846
data (580).jpg,1,3,1,5,-1,788,332,1272,816
data (581).jpg,1,3,6,5,-1,323,888,876,1441
data (582).jpg,1,3,5,5,-1,15,575,453,1081
data (582).jpg,2,3,5,5,-1,696,656,1084,1137
data (583).jpg,1,3,5,5,-1,27,739,432,1165
data (583).jpg,2,3,4,5,-1,569,639,988,1102
data (584).jpg,2,3,5,5,-1,544,904,704,1064
data (585).jpg,2,3,4,5,-1,416,1090,1051,1725
data (586).jpg,2,3,4,5,-1,48,1926,130,2008
data (586).jpg,2,3,4,5,-1,332,692,726,1174
data (587).jpg,2,3,4,5,-1,229,693,729,1187
data (588).jpg,2,3,5,5,-1,331,540,708,970
data (589).jpg,2,3,4,5,-1,388,646,796,1053
data (590).jpg,2,3,4,5,-1,662,804,793,965
data (591).jpg,2,3,4,5,-1,324,689,710,1053
data (592).jpg,2,3,4,5,-1,296,740,642,1058
data (593).jpg,2,3,5,5,-1,317,857,964,1453
data (594).jpg,1,4,6,5,-1,478,700,881,1103
data (595).jpg,1,4,6,5,-1,186,827,600,1241
data (596).jpg,1,4,6,5,-1,527,455,883,811
data (597).jpg,1,4,5,5,-1,124,520,956,1352
data (598).jpg,1,4,5,5,-1,160,557,1003,1399
data (599).jpg,2,3,5,5,-1,437,740,812,1031
data (600).jpg,2,3,1,5,-1,960,332,1472,844
data (601).jpg,2,3,4,5,-1,297,609,534,846
data (602).jpg,2,3,4,5,-1,379,682,779,1056
data (603).jpg,2,3,4,5,-1,422,681,731,990
data (603).jpg,2,3,5,5,-1,194,824,409,1012
data (604).jpg,2,3,4,5,-1,332,782,676,1102
data (605).jpg,2,3,4,5,-1,610,755,989,1102
data (605).jpg,2,3,5,5,-1,95,676,280,872
data (606).jpg,2,3,4,5,-1,254,682,556,1000
data (607).jpg,2,3,6,5,-1,469,793,734,1179
data (607).jpg,2,3,5,5,-1,48,846,204,1034
data (608).jpg,2,3,4,5,-1,250,708,502,1033
data (609).jpg,2,3,4,5,-1,254,804,572,1081
data (610).jpg,2,3,4,5,-1,404,833,804,1233
data (611).jpg,2,3,5,5,-1,262,656,740,1134
data (612).jpg,1,3,4,1,-1,16,794,527,1616
data (612).jpg,2,3,4,5,-1,633,994,936,1408
data (613).jpg,1,4,5,5,-1,416,472,658,792
data (614).jpg,2,3,3,5,-1,104,628,804,1268
data (615).jpg,2,3,3,5,-1,150,383,986,1522
data (616).jpg,1,4,4,5,-1,446,871,642,1067
data (617).jpg,1,4,6,1,-1,276,824,508,1124
data (618).jpg,2,3,5,1,-1,144,672,920,1516
data (619).jpg,2,3,5,5,-1,31,662,809,1925
data (620).jpg,2,3,5,5,-1,565,740,915,1181
data (620).jpg,2,3,5,5,-1,821,575,1046,846
data (621).jpg,2,3,4,5,-1,344,601,875,1081
data (622).jpg,2,3,6,5,-1,318,783,683,1231
data (623).jpg,2,3,6,5,-1,501,807,661,1068
data (624).jpg,1,4,5,5,-1,409,364,709,766
data (625).jpg,2,3,4,5,-1,250,446,1068,1265
data (626).jpg,1,4,6,5,-1,558,918,765,1146
data (626).jpg,2,1,6,5,-1,232,1334,416,1506
data (627).jpg,2,3,4,1,-1,361,518,738,896
data (628).jpg,2,3,4,1,-1,323,560,727,932
data (629).jpg,1,3,4,5,-1,985,204,1370,606
data (630).jpg,1,3,5,5,-1,1081,125,1320,355
data (631).jpg,1,4,5,1,-1,391,125,705,486
data (632).jpg,1,4,6,5,-1,555,147,1388,1036
data (633).jpg,1,3,4,5,-1,348,568,648,908
data (634).jpg,2,3,5,5,-1,596,662,764,864
data (635).jpg,1,4,5,5,-1,397,393,688,746
data (636).jpg,1,4,6,5,-1,181,871,681,1412
data (637).jpg,1,4,4,1,-1,364,928,964,1644
data (638).jpg,1,4,6,5,-1,425,942,768,1319
data (639).jpg,2,3,4,5,-1,280,500,692,912
data (640).jpg,1,3,5,5,-1,670,804,858,994
data (640).jpg,1,3,5,5,-1,236,868,430,1032
data (641).jpg,1,4,5,1,-1,404,900,879,1441
data (642).jpg,1,4,4,5,-1,1129,144,1738,848
data (643).jpg,2,3,3,5,-1,1199,349,1407,557
data (644).jpg,1,4,4,5,-1,425,527,682,853
data (645).jpg,1,4,4,5,-1,328,416,656,744
data (646).jpg,1,4,6,5,-1,365,358,677,694
data (648).jpg,1,4,6,1,-1,363,370,757,768
data (649).jpg,1,4,6,5,-1,264,1184,797,1717
data (650).jpg,1,3,5,1,-1,337,546,651,951
data (651).jpg,1,4,3,5,-1,1295,319,1685,714
data (652).jpg,1,4,4,5,-1,256,766,596,984
data (653).jpg,1,4,4,5,-1,332,395,797,886
data (654).jpg,1,3,1,1,-1,87,468,885,1408
data (655).jpg,2,5,4,1,-1,261,661,856,1400
data (656).jpg,2,3,4,5,-1,153,596,1100,1610
data (657).jpg,2,3,6,5,-1,631,875,981,1212
data (658).jpg,1,4,4,5,-1,177,586,406,820
data (658).jpg,1,4,4,5,-1,835,618,1030,816
data (659).jpg,1,4,6,5,-1,348,666,570,929
data (660).jpg,1,4,3,5,-1,1188,169,1537,500
data (661).jpg,1,4,6,5,-1,1657,223,2004,590
data (662).jpg,2,3,5,5,-1,579,884,828,1120
data (662).jpg,2,3,5,5,-1,489,687,720,920
data (663).jpg,1,3,1,1,-1,674,694,920,938
data (663).jpg,1,4,5,5,-1,76,233,238,561
data (664).jpg,1,3,1,1,-1,835,974,1050,1235
data (664).jpg,1,3,5,5,-1,328,514,546,871
data (665).jpg,1,3,5,5,-1,632,610,1078,1210
data (666).jpg,2,3,5,5,-1,390,665,730,1044
data (667).jpg,2,3,5,5,-1,362,609,774,1032
data (668).jpg,1,3,5,5,-1,252,677,502,966
data (668).jpg,2,3,4,5,-1,516,663,733,936
data (669).jpg,1,4,5,5,-1,897,305,1072,527
data (670).jpg,1,4,5,5,-1,200,584,479,935
data (671).jpg,1,4,6,5,-1,251,427,548,781
data (672).jpg,1,3,3,5,-1,253,846,934,1456
data (673).jpg,2,3,4,5,-1,202,914,631,1344
data (674).jpg,2,3,5,5,-1,226,570,486,898
data (674).jpg,2,4,5,5,-1,880,862,1054,1066
data (675).jpg,2,3,5,5,-1,513,763,672,958
data (676).jpg,1,4,4,5,-1,225,393,881,1050
data (677).jpg,1,5,3,5,-1,697,755,879,953
data (677).jpg,2,5,5,5,-1,153,800,300,969
data (678).jpg,2,3,5,5,-1,572,776,809,1011
data (678).jpg,1,3,5,5,-1,293,516,437,639
data (679).jpg,1,3,4,1,-1,397,397,800,894
data (679).jpg,2,3,4,5,-1,587,1120,771,1284
data (680).jpg,2,3,4,5,-1,587,768,871,1071
data (681).jpg,2,3,5,5,-1,642,542,864,735
data (682).jpg,1,3,5,1,-1,239,555,788,1216
data (683).jpg,1,3,4,5,-1,325,693,706,1050
data (684).jpg,1,3,5,5,-1,521,831,778,1100
data (684).jpg,2,3,3,5,-1,180,719,429,987
data (686).jpg,2,3,5,5,-1,303,409,684,796
data (687).jpg,2,3,5,5,-1,256,503,856,1125
data (688).jpg,2,3,4,5,-1,441,700,728,976
data (689).jpg,2,3,5,5,-1,343,465,546,682
data (690).jpg,1,3,5,5,-1,294,971,656,1331
data (691).jpg,1,3,6,5,-1,360,436,788,864
data (692).jpg,2,3,2,5,-1,252,608,586,941
data (693).jpg,2,3,3,5,-1,357,538,651,822
data (693).jpg,1,3,5,5,-1,757,625,857,724
data (694).jpg,2,3,6,5,-1,389,378,1046,1185
data (695).jpg,2,3,5,5,-1,290,900,674,1420
data (696).jpg,2,3,6,5,-1,145,947,495,1383
data (697).jpg,1,4,6,1,-1,528,471,731,675
data (698).jpg,2,3,4,5,-1,327,713,791,1177
data (699).jpg,2,3,5,5,-1,96,1068,320,1260
data (699).jpg,2,4,5,1,-1,744,1020,932,1208
data (700).jpg,2,3,5,5,-1,313,661,850,1269
data (701).jpg,1,3,5,5,-1,256,766,938,1448
data (702).jpg,2,3,5,5,-1,489,1200,600,1294
data (703).jpg,2,4,4,5,-1,334,888,544,1081
data (703).jpg,1,3,5,1,-1,500,753,660,918
data (704).jpg,2,4,5,5,-1,252,763,697,1261
data (705).jpg,2,3,5,5,-1,436,693,685,1017
data (706).jpg,2,3,4,5,-1,480,533,749,869
data (707).jpg,2,3,4,5,-1,512,648,680,844
data (708).jpg,2,3,6,5,-1,359,668,640,987
data (709).jpg,1,3,6,1,-1,410,519,629,776
data (710).jpg,2,3,5,5,-1,1019,321,1353,655
data (711).jpg,2,3,4,5,-1,1034,197,1402,606
data (712).jpg,1,4,5,5,-1,61,831,135,901
data (712).jpg,2,4,4,1,-1,194,801,279,872
data (712).jpg,1,4,5,5,-1,418,648,498,731
data (712).jpg,2,4,4,5,-1,562,655,640,740
data (713).jpg,1,3,4,5,-1,1064,100,1538,656
data (714).jpg,1,3,4,5,-1,843,262,1387,871
data (715).jpg,2,3,4,5,-1,375,665,696,987
data (716).jpg,1,3,3,1,-1,968,78,1444,555
data (717).jpg,2,3,5,5,-1,362,906,725,1321
data (719).jpg,2,3,5,5,-1,344,904,772,1354
data (720).jpg,2,3,6,5,-1,490,684,770,990
data (720).jpg,2,3,4,5,-1,156,558,436,860
data (721).jpg,2,3,5,5,-1,257,700,731,1182
data (722).jpg,2,3,4,5,-1,446,606,1006,1168
data (723).jpg,2,3,6,5,-1,2,688,386,1302
data (723).jpg,1,4,4,1,-1,569,586,1008,1138
data (724).jpg,1,4,3,5,-1,465,702,721,957
data (725).jpg,2,3,4,5,-1,341,677,891,1227
data (726).jpg,2,3,5,5,-1,372,566,748,1046
data (727).jpg,2,3,4,5,-1,477,605,825,1015
data (728).jpg,2,3,4,5,-1,233,463,938,1169
data (729).jpg,2,3,6,5,-1,514,734,761,1006
data (730).jpg,2,3,6,5,-1,459,488,770,835
data (731).jpg,2,3,5,5,-1,300,528,828,1094
data (732).jpg,1,4,2,5,-1,502,800,711,1050
data (732).jpg,2,3,4,1,-1,163,1366,330,1536
data (733).jpg,2,3,5,5,-1,342,713,490,873
data (733).jpg,2,3,4,5,-1,714,1260,898,1477
data (734).jpg,2,3,4,5,-1,550,659,794,1038
data (734).jpg,2,3,5,5,-1,1,844,120,1005
data (735).jpg,1,4,5,5,-1,447,711,705,963
data (736).jpg,2,3,4,5,-1,353,681,662,990
data (737).jpg,2,3,4,5,-1,200,600,497,957
data (738).jpg,2,3,5,5,-1,230,686,469,1013
data (739).jpg,2,3,6,5,-1,792,504,1052,848
data (740).jpg,2,3,4,5,-1,575,599,842,942
data (741).jpg,2,3,4,5,-1,593,640,840,963
data (742).jpg,2,3,4,5,-1,680,572,984,860
data (743).jpg,2,3,6,5,-1,300,689,974,1343
data (744).jpg,2,3,4,5,-1,409,796,656,1018
data (745).jpg,2,3,5,5,-1,334,540,740,968
data (746).jpg,2,3,5,5,-1,205,830,633,1250
data (750).jpg,2,3,5,5,-1,347,744,883,1291
data (751).jpg,2,3,5,5,-1,551,882,851,1200
data (752).jpg,2,3,5,5,-1,444,877,947,1336
data (753).jpg,2,3,5,5,-1,544,351,1007,938
data (754).jpg,2,3,2,5,-1,344,943,622,1234
data (755).jpg,2,3,5,5,-1,436,780,756,1087
data (756).jpg,2,3,3,5,-1,246,491,742,1108
data (757).jpg,1,4,6,5,-1,625,605,980,1022
data (757).jpg,2,3,3,5,-1,361,766,600,1038
data (758).jpg,2,3,5,5,-1,365,713,893,1295
data (759).jpg,2,3,2,5,-1,302,611,813,1074
data (760).jpg,2,3,4,5,-1,225,750,638,1133
data (761).jpg,2,3,1,5,-1,439,420,944,1053
data (762).jpg,1,3,2,5,-1,5,377,597,1216
data (762).jpg,2,3,3,5,-1,700,619,1080,1213
data (763).jpg,2,3,5,5,-1,294,852,522,1142
data (763).jpg,1,3,5,5,-1,681,884,951,1178
data (764).jpg,2,3,2,5,-1,527,851,773,1154
data (765).jpg,2,3,5,5,-1,170,685,696,1257
data (766).jpg,1,4,1,5,-1,290,318,812,908
data (767).jpg,2,3,4,1,-1,604,568,872,850
data (769).jpg,2,3,4,5,-1,532,952,968,1540
data (769).jpg,2,3,5,5,-1,172,940,456,1232
data (769).jpg,2,3,5,5,-1,28,1172,228,1296
data (770).jpg,2,3,4,5,-1,184,851,602,1353
data (771).jpg,2,3,4,5,-1,548,764,884,1100
data (772).jpg,2,3,5,5,-1,456,371,696,525
data (772).jpg,1,3,5,6,-1,68,225,287,406
data (773).jpg,2,3,6,5,-1,374,672,723,1020
data (774).jpg,2,3,5,5,-1,329,783,606,1044
data (774).jpg,2,3,5,5,-1,701,600,947,855
data (775).jpg,2,3,5,1,-1,172,794,839,1381
data (776).jpg,2,3,5,5,-1,550,460,878,846
data (777).jpg,2,3,4,5,-1,19,244,725,1044
data (778).jpg,2,3,1,5,-1,377,675,755,1041
data (779).jpg,2,3,5,5,-1,364,671,735,1021
data (780).jpg,1,3,4,5,-1,457,617,797,1008
data (781).jpg,2,3,3,5,-1,461,530,669,758
data (782).jpg,1,4,2,1,-1,752,480,1102,961
data (783).jpg,2,3,5,5,-1,444,755,667,972
data (784).jpg,2,3,3,5,-1,379,846,789,1256
data (785).jpg,2,3,5,5,-1,490,1000,762,1272
data (786).jpg,2,3,4,5,-1,509,702,813,1006
data (787).jpg,2,3,5,5,-1,116,580,713,1177
data (789).jpg,2,3,5,5,-1,332,538,550,804
data (790).jpg,2,3,6,5,-1,309,548,555,795
data (791).jpg,2,3,6,5,-1,360,548,664,884
data (792).jpg,2,3,5,5,-1,564,508,952,876
data (793).jpg,2,3,4,5,-1,82,585,692,1196
data (793).jpg,1,4,5,1,-1,800,487,1082,1061
data (794).jpg,2,3,5,5,-1,600,529,794,714
data (795).jpg,1,4,5,5,-1,419,390,728,776
data (796).jpg,1,4,5,5,-1,330,290,751,793
data (797).jpg,1,4,5,5,-1,443,275,940,771
data (798).jpg,1,4,5,5,-1,744,666,886,858
data (799).jpg,2,3,5,5,-1,435,942,1007,1514
data (800).jpg,2,3,5,5,-1,314,928,880,1495
data (801).jpg,1,4,4,5,-1,19,594,275,952
data (802).jpg,2,3,4,5,-1,248,887,510,1151
data (802).jpg,1,3,5,5,-1,519,889,678,1029
data (803).jpg,2,3,4,5,-1,738,825,991,1133
data (803).jpg,1,3,5,5,-1,494,902,638,1038
data (804).jpg,2,3,4,5,-1,424,946,643,1201
data (806).jpg,2,3,4,5,-1,298,722,657,1081
data (807).jpg,2,3,4,3,-1,360,522,604,780
data (808).jpg,2,3,6,5,-1,352,647,971,1266
data (809).jpg,2,3,2,5,-1,497,800,738,1041
data (810).jpg,1,3,6,5,-1,446,846,663,1093
data (810).jpg,2,3,3,5,-1,0,943,136,1148
data (810).jpg,2,3,6,5,-1,928,920,1089,1128
data (811).jpg,1,3,4,1,-1,251,225,601,598
data (811).jpg,2,2,4,5,-1,610,87,818,381
data (811).jpg,2,3,4,1,-1,396,1089,572,1248
data (811).jpg,1,4,4,1,-1,468,1332,613,1496
data (812).jpg,1,4,3,1,-1,489,353,1067,1078
data (812).jpg,2,3,1,5,-1,71,714,592,1182
data (813).jpg,1,3,4,5,-1,434,460,762,876
data (814).jpg,1,3,5,5,-1,363,504,617,829
data (815).jpg,2,3,5,5,-1,406,608,602,840
data (816).jpg,1,4,5,5,-1,543,1025,956,1389
data (817).jpg,2,3,4,5,-1,38,688,280,988
data (817).jpg,2,3,6,5,-1,525,891,744,1158
data (818).jpg,2,5,3,5,-1,451,902,800,1355
data (819).jpg,2,3,5,5,-1,539,567,928,942
data (820).jpg,2,3,3,5,-1,423,757,702,1063
data (821).jpg,2,3,5,5,-1,253,789,982,1469
data (822).jpg,1,3,5,1,-1,61,775,347,1141
data (823).jpg,2,3,5,1,-1,474,831,680,1053
data (824).jpg,2,3,6,5,-1,414,603,764,953
data (825).jpg,2,3,4,5,-1,317,597,829,1042
data (826).jpg,2,3,4,5,-1,331,668,563,906
data (826).jpg,2,3,4,5,-1,831,820,958,953
data (827).jpg,2,3,4,5,-1,68,618,276,876
data (827).jpg,2,3,4,5,-1,908,674,1030,826
data (827).jpg,2,3,5,5,-1,548,616,700,760
data (828).jpg,2,3,1,5,-1,456,610,664,902
data (828).jpg,2,3,4,5,-1,917,574,1089,787
data (828).jpg,2,3,5,5,-1,658,779,756,882
data (829).jpg,2,3,4,5,-1,367,757,572,987
data (829).jpg,2,3,4,5,-1,656,738,837,926
data (830).jpg,2,3,4,5,-1,263,458,525,719
data (830).jpg,1,3,4,5,-1,877,483,1077,700
data (831).jpg,2,3,4,5,-1,215,571,434,800
data (831).jpg,2,3,6,5,-1,653,543,812,712
data (832).jpg,2,3,5,5,-1,180,341,1088,1397
data (833).jpg,2,3,5,5,-1,58,222,1072,1341
data (834).jpg,2,3,5,5,-1,239,499,703,864
data (835).jpg,2,3,5,5,-1,557,761,885,1090
data (836).jpg,2,4,5,1,-1,693,456,1015,862
data (837).jpg,1,3,5,5,-1,84,546,530,1000
data (838).jpg,2,4,3,5,-1,550,544,762,777
data (838).jpg,2,4,4,5,-1,1,524,128,782
data (839).jpg,2,4,5,5,-1,288,783,488,980
data (839).jpg,2,4,5,5,-1,633,838,830,1030
data (840).jpg,2,3,4,5,-1,697,210,989,600
data (841).jpg,2,3,5,5,-1,336,761,717,1159
data (842).jpg,2,3,4,5,-1,307,699,742,1150
data (843).jpg,2,3,5,5,-1,508,704,724,952
data (844).jpg,2,3,5,5,-1,1052,97,1469,513
data (845).jpg,2,3,5,5,-1,576,606,800,830
data (846).jpg,2,3,5,5,-1,475,541,894,961
data (847).jpg,2,4,4,5,-1,376,540,840,1004
data (848).jpg,2,3,5,5,-1,951,935,1048,1033
data (848).jpg,2,3,4,5,-1,533,825,792,1069
data (848).jpg,2,3,5,5,-1,420,1000,517,1110
data (849).jpg,2,3,6,5,-1,704,606,916,869
data (850).jpg,1,5,5,1,-1,115,565,828,1437
data (851).jpg,2,3,5,5,-1,502,736,855,1089
data (852).jpg,2,3,5,5,-1,462,767,813,1106
data (853).jpg,2,3,4,5,-1,348,617,787,1130
data (854).jpg,1,4,6,5,-1,381,659,759,1056
data (855).jpg,2,3,4,5,-1,446,593,784,943
data (856).jpg,1,3,6,5,-1,297,794,700,1147
data (857).jpg,1,4,5,1,-1,168,818,912,1409
data (858).jpg,2,3,5,2,-1,239,586,893,1255
data (859).jpg,2,3,4,5,-1,505,628,987,1051
data (860).jpg,2,3,1,5,-1,342,728,967,1357
data (861).jpg,2,3,6,5,-1,555,527,829,888
data (862).jpg,2,3,6,5,-1,306,631,649,1032
data (863).jpg,2,3,6,5,-1,90,650,337,878
data (863).jpg,1,3,5,5,-1,721,1112,1018,1350
data (864).jpg,2,3,1,5,-1,155,702,377,975
data (865).jpg,1,3,4,5,-1,363,491,851,1140
data (866).jpg,2,3,4,5,-1,1096,244,1336,508
data (867).jpg,2,3,5,5,-1,372,619,652,894
data (868).jpg,2,3,5,5,-1,527,455,762,716
data (869).jpg,2,3,5,5,-1,410,589,676,874
data (870).jpg,2,3,5,5,-1,340,858,846,1388
data (871).jpg,2,3,4,5,-1,309,443,593,646
data (871).jpg,2,3,6,5,-1,353,1223,476,1346
data (872).jpg,2,3,5,5,-1,394,986,532,1100
data (873).jpg,2,3,4,5,-1,108,448,832,1368
data (874).jpg,2,3,5,5,-1,441,736,813,1047
data (875).jpg,2,3,5,5,-1,465,443,875,862
data (876).jpg,1,4,5,5,-1,204,639,431,959
data (876).jpg,2,4,5,5,-1,478,998,719,1316
data (877).jpg,2,3,4,5,-1,425,788,658,1013
data (878).jpg,2,3,4,5,-1,433,835,653,1043
data (879).jpg,2,3,4,5,-1,435,269,800,641
data (880).jpg,2,3,4,5,-1,469,223,805,569
data (881).jpg,2,3,4,5,-1,333,225,702,600
data (882).jpg,1,4,4,5,-1,386,909,595,1109
data (883).jpg,1,1,6,5,-1,400,656,878,1359
data (884).jpg,1,1,4,5,-1,275,448,783,1090
data (885).jpg,1,1,6,5,-1,300,458,740,966
data (886).jpg,1,3,4,5,-1,551,864,830,1184
data (887).jpg,1,3,6,5,-1,311,783,709,1127
data (888).jpg,1,3,6,5,-1,424,809,763,1103
data (889).jpg,2,3,2,5,-1,408,650,727,1041
data (890).jpg,2,3,3,5,-1,346,523,717,1041
data (891).jpg,2,3,4,5,-1,267,495,795,1058
data (892).jpg,2,3,5,5,-1,420,996,518,1072
data (893).jpg,2,3,5,5,-1,462,698,792,1030
data (894).jpg,2,3,5,5,-1,228,826,378,976
data (894).jpg,1,3,5,5,-1,668,471,867,659
data (895).jpg,1,3,5,5,-1,748,512,946,724
data (895).jpg,2,3,5,5,-1,120,956,300,1160
data (896).jpg,1,4,6,5,-1,293,823,909,1309
data (897).jpg,1,4,6,5,-1,793,146,1540,946
data (898).jpg,2,3,5,5,-1,458,607,874,1102
data (899).jpg,1,3,4,5,-1,297,1159,557,1440
data (900).jpg,2,3,5,5,-1,300,402,712,880
data (901).jpg,2,3,5,5,-1,324,368,764,798
data (902).jpg,2,3,5,5,-1,346,534,793,960
data (903).jpg,1,3,4,5,-1,389,738,687,982
data (904).jpg,2,3,4,5,-1,1002,377,1344,658
data (905).jpg,1,5,4,5,-1,116,544,1000,1768
data (908).jpg,2,3,5,5,-1,489,528,838,971
data (909).jpg,2,3,5,5,-1,440,496,787,843
data (910).jpg,2,3,4,5,-1,358,428,630,700
data (911).jpg,1,4,1,1,-1,1032,246,1353,567
data (912).jpg,1,4,6,5,-1,1130,180,1830,880
data (913).jpg,2,5,4,1,-1,290,565,721,996
data (914).jpg,2,3,4,5,-1,224,453,685,914
data (915).jpg,2,3,4,5,-1,515,375,928,787
data (916).jpg,2,3,4,5,-1,380,420,824,864
data (917).jpg,2,4,4,5,-1,147,555,772,1180
data (918).jpg,2,3,5,5,-1,437,520,658,741
data (919).jpg,2,3,5,5,-1,323,514,695,885
data (920).jpg,1,4,3,5,-1,404,878,574,1054
data (921).jpg,2,4,4,5,-1,305,683,675,1052
data (922).jpg,2,4,4,5,-1,435,648,882,1094
data (923).jpg,2,3,4,5,-1,383,746,746,1109
data (924).jpg,2,3,4,5,-1,497,511,751,765
data (925).jpg,2,3,4,5,-1,227,605,632,1010
data (926).jpg,2,3,4,5,-1,400,633,756,989
data (927).jpg,2,3,3,5,-1,447,611,715,880
data (928).jpg,2,1,4,5,-1,720,865,1093,1420
data (929).jpg,2,3,5,5,-1,165,628,593,1100
data (930).jpg,1,3,3,5,-1,244,606,844,1462
data (931).jpg,2,3,5,5,-1,310,586,900,1175
data (932).jpg,2,3,5,5,-1,306,564,871,1251
data (933).jpg,2,3,5,5,-1,391,604,1029,1262
data (934).jpg,1,3,4,5,-1,215,442,398,662
data (934).jpg,2,3,4,5,-1,635,708,785,831
data (936).jpg,2,3,4,5,-1,520,317,948,900
data (937).jpg,2,5,4,5,-1,397,648,633,953
data (938).jpg,2,5,5,5,-1,325,394,660,871
data (939).jpg,1,3,5,5,-1,400,627,862,1175
data (940).jpg,1,3,5,5,-1,241,629,862,1250
data (941).jpg,1,3,1,5,-1,426,750,819,1142
data (943).jpg,2,3,4,5,-1,545,122,777,442
data (943).jpg,2,3,4,5,-1,1342,54,1645,391
data (944).jpg,2,3,4,5,-1,392,594,605,807
data (945).jpg,2,3,5,5,-1,437,506,664,733
data (946).jpg,2,3,5,5,-1,477,405,777,705
data (947).jpg,2,3,5,5,-1,588,574,823,878
data (947).jpg,1,3,5,5,-1,256,527,431,713
data (948).jpg,2,3,5,5,-1,285,705,615,1077
data (948).jpg,1,3,6,5,-1,807,632,1062,945
data (949).jpg,2,3,5,5,-1,164,505,518,927
data (949).jpg,1,3,4,5,-1,1005,775,1097,918
data (950).jpg,1,3,3,1,-1,494,578,741,900
data (951).jpg,1,3,3,1,-1,590,420,820,762
data (952).jpg,2,3,5,5,-1,310,520,555,741
data (953).jpg,2,3,5,5,-1,359,683,573,901
data (954).jpg,2,3,4,5,-1,311,708,688,1034
data (955).jpg,2,3,4,5,-1,348,506,817,951
data (956).jpg,2,3,4,5,-1,380,588,633,915
data (957).jpg,2,3,4,5,-1,1180,122,1382,340
data (958).jpg,2,3,5,5,-1,451,875,758,1206
data (959).jpg,2,3,5,5,-1,470,912,770,1212
data (960).jpg,2,3,5,5,-1,439,460,576,597
data (961).jpg,2,1,4,5,-1,610,872,997,1202
data (961).jpg,2,3,5,5,-1,148,562,440,1089
data (962).jpg,2,3,6,5,-1,386,653,980,1246
data (963).jpg,1,3,5,5,-1,88,684,697,1013
data (964).jpg,2,3,5,3,-1,415,483,745,800
data (965).jpg,1,3,3,1,-1,180,385,962,1465
data (966).jpg,1,3,6,1,-1,156,440,962,1525
data (967).jpg,2,3,4,5,-1,547,780,842,1076
data (968).jpg,2,3,5,5,-1,404,439,604,637
data (968).jpg,1,3,5,5,-1,108,1339,302,1541
data (969).jpg,1,3,4,5,-1,472,700,868,1206
data (970).jpg,2,4,5,5,-1,318,590,846,1179
data (970).jpg,1,3,5,5,-1,113,1372,316,1611
data (971).jpg,1,3,4,5,-1,130,883,346,1069
data (972).jpg,2,3,4,5,-1,327,783,855,1311
data (973).jpg,2,3,5,1,-1,288,560,740,1168
data (974).jpg,2,3,5,5,-1,232,582,882,1282
data (975).jpg,2,3,5,5,-1,519,752,737,956
data (976).jpg,2,4,4,5,-1,487,879,651,1025
data (977).jpg,1,4,3,5,-1,205,700,1054,1505
data (978).jpg,1,4,3,5,-1,380,567,1092,1415
data (979).jpg,2,3,4,5,-1,437,664,804,1060
data (980).jpg,2,3,4,5,-1,362,920,722,1328
data (981).jpg,2,3,5,5,-1,341,598,633,913
data (982).jpg,2,3,4,5,-1,358,568,760,977
data (983).jpg,1,4,4,5,-1,412,814,635,1085
data (983).jpg,1,4,4,5,-1,66,872,172,972
data (983).jpg,1,4,4,5,-1,270,866,352,954
data (983).jpg,1,4,4,1,-1,750,918,858,997
data (984).jpg,2,3,5,5,-1,458,448,800,744
data (985).jpg,2,3,4,5,-1,512,405,838,697
data (986).jpg,2,3,4,5,-1,410,467,1010,1035
data (987).jpg,2,3,4,5,-1,495,481,667,644
data (988).jpg,2,3,4,5,-1,458,411,691,627
data (989).jpg,1,4,5,5,-1,283,1076,760,1506
data (990).jpg,1,3,3,5,-1,361,902,812,1372
data (992).jpg,1,3,5,5,-1,350,824,636,1146
data (993).jpg,1,3,5,5,-1,567,844,846,1088
